date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:40	33424/33424	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:57:03%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_id_bookmark	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit9c04.html	(from https://www.w3schools.com:443/html/html_id.asp)
11:00:41	32223/32223	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:33:27%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_id_js	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit16e1.html	(from https://www.w3schools.com:443/html/html_id.asp)
11:00:42	103643/103643	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:30:40%20GMT	https://www.w3schools.com:443/html/exercise.asp?filename=exercise_html_id1	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/exercise4d98.html	(from https://www.w3schools.com:443/html/html_id.asp)
11:00:42	32051/32051	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:41:03%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_iframe_height_width	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitc9a6.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:43	32068/32068	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:12:17%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_iframe_height_width_css	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit4a90.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:43	32038/32038	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:23:32%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_iframe_frameborder	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitcfb7.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:43	32071/32071	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:01:24%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_iframe_border2	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitc3cc.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:44	32192/32192	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:00:26%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_iframe_target	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8818.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:45	103011/103011	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:30:43%20GMT	https://www.w3schools.com:443/html/exercise.asp?filename=exercise_html_iframe1	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/exercise4b21.html	(from https://www.w3schools.com:443/html/html_iframe.asp)
11:00:45	32043/32043	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:56:18%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_scripts_intro	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitde93.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:46	32095/32095	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:50:38%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_script	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita3c7.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:46	32990/32990	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:17:18%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_script_html	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit974c.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:47	32282/32282	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:14:37%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_script_styles	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit619f.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:47	32400/32400	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:31:23%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_script_attribute	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitccc1.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:47	32156/32156	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:14:50%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_noscript	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit80c0.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:48	103293/103293	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:30:47%20GMT	https://www.w3schools.com:443/html/exercise.asp?filename=exercise_html_scripts1	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/exercisee464.html	(from https://www.w3schools.com:443/html/html_scripts.asp)
11:00:49	32789/32789	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:31:03%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_files_absoulute	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8b3d.html	(from https://www.w3schools.com:443/html/html_filepaths.asp)
11:00:50	31962/31962	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:24:57%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_files_relative	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit31a4.html	(from https://www.w3schools.com:443/html/html_filepaths.asp)
11:00:50	31961/31961	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:10:04%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_files_relative_1	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitf045.html	(from https://www.w3schools.com:443/html/html_filepaths.asp)
11:00:51	32123/32123	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:30:49%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_files_relative_2	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitc7b3.html	(from https://www.w3schools.com:443/html/html_filepaths.asp)
11:00:52	32104/32104	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:34:30%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_title	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit7501.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:52	32263/32263	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:03:38%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_style	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit2966.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:52	32003/32003	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2004:13:38%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_link	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit0343.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:53	32112/32112	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:43:20%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_meta	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit43c5.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:54	1012/1012	---M-Z	200	added ('OK')	text/html	etag:%2205e78b45044d91:0+gzip%22	https://www.w3schools.com:443/html/example_withoutviewport.htm	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/example_withoutviewport.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:54	9449/9449	---M--	200	added ('OK')	image/png	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/css/img_viewport1.png	C:/My%20Web%20Sites/web2/www.w3schools.com_443/css/img_viewport1.png	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:54	1164/1164	---M-Z	200	added ('OK')	text/html	etag:%2205e78b45044d91:0+gzip%22	https://www.w3schools.com:443/html/example_withviewport.htm	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/example_withviewport.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:55	28808/28808	---M--	200	added ('OK')	image/png	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/css/img_viewport2.png	C:/My%20Web%20Sites/web2/www.w3schools.com_443/css/img_viewport2.png	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:55	32139/32139	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:24:21%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_script	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit0896.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:55	32474/32474	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:34:51%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_head_base	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit55a3.html	(from https://www.w3schools.com:443/html/html_head.asp)
11:00:56	34141/34141	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2001:52:41%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_layout_float	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitee99.html	(from https://www.w3schools.com:443/html/html_layout.asp)
11:00:57	3696/3696	---M--	200	added ('OK')	image/gif	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/html/img_sem_elements.gif	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/img_sem_elements.gif	(from https://www.w3schools.com:443/html/html_layout.asp)
11:00:57	34078/34078	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:16:55%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_layout_flexbox	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit11ad.html	(from https://www.w3schools.com:443/html/html_layout.asp)
11:00:58	18507/18507	---M--	200	added ('OK')	image/jpeg	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/css/img_temp_band.jpg	C:/My%20Web%20Sites/web2/www.w3schools.com_443/css/img_temp_band.jpg	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:00:58	33890/33890	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:30:29%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_page	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitffe9.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:00:59	32090/32090	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:08:29%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_viewport	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita50d.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:00:59	32204/32204	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:39:58%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_image	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit6552.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:00:59	32281/32281	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:41:23%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_image_maxwidth	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit470b.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:00	71221/71221	---M--	200	added ('OK')	image/jpeg	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/html/flowers.jpg	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/flowers.jpg	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:00	4146/4146	---M--	200	added ('OK')	image/jpeg	etag:%2205e78b45044d91:0%22	https://www.w3schools.com:443/html/img_smallflower.jpg	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/img_smallflower.jpg	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:01	32350/32350	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:27:07%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_picture	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit6c8b.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:01	32347/32347	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:09:00%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_text	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit5770.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:01	32903/32903	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:17:58%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_media_query	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit31e1.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:02	33332/33332	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:21:21%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_media_query3	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit9bb3.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:02	32869/32869	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:36:34%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_w3css	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit69b9.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:03	33191/33191	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:00:01%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_responsive_bootstrap	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitdbaf.html	(from https://www.w3schools.com:443/html/html_responsive.asp)
11:01:03	31979/31979	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:06:15%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_intro3	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit756b.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:04	32022/32022	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:08:37%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_kbd	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit434d.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:05	32085/32085	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:19:36%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_samp	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit66ad.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:05	31985/31985	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:04%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_code	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit1b5a.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:06	32080/32080	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:20:13%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_codepre	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita294.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:06	32047/32047	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:20:35%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_formatting_var	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitf3a5.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:07	103008/103008	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:05%20GMT	https://www.w3schools.com:443/html/exercise.asp?filename=exercise_html_computercode_elements1	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/exercise2b97.html	(from https://www.w3schools.com:443/html/html_computercode_elements.asp)
11:01:07	1698/1698	---M-Z	200	added ('OK')	text/css	etag:%2205e78b45044d91:0+gzip%22	https://www.w3schools.com:443/browserref.css	C:/My%20Web%20Sites/web2/www.w3schools.com_443/browserref.css	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:08	32431/32431	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:02:03%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_section	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitfe11.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:08	32472/32472	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:30:37%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_article	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit66b2.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:09	32875/32875	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:33:54%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_article2	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitf635.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:09	32131/32131	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:32:10%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_header	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit5401.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:10	31989/31989	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:04:16%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_footer	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8fd7.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:10	32012/32012	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:20:12%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_nav	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit0af9.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:11	32240/32240	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:37:15%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_aside	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryited17.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:11	32712/32712	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:32:14%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml5_aside2	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitd466.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:11	32194/32194	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:05:36%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_figcaption	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitf32a.html	(from https://www.w3schools.com:443/html/html5_semantic_elements.asp)
11:01:12	31936/31936	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:11%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_syntax_nobody	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitd2bb.html	(from https://www.w3schools.com:443/html/html5_syntax.asp)
11:01:13	31953/31953	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:48:48%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_syntax_nohead	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitbc26.html	(from https://www.w3schools.com:443/html/html5_syntax.asp)
11:01:14	31979/31979	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:29:05%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_syntax_body	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8bea.html	(from https://www.w3schools.com:443/html/html5_syntax.asp)
11:01:14	32069/32069	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:13%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_syntax_javascript	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit1e1a.html	(from https://www.w3schools.com:443/html/html5_syntax.asp)
11:01:15	31943/31943	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:14%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_nbsp	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit4b7b.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:16	31937/31937	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:14%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_lt	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8d43.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:16	31943/31943	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:15%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_gt	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita8f9.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:17	31940/31940	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:16%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_amp	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita10d.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:18	31945/31945	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:29:25%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_quot	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit5a20.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:19	32746/32746	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:17%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_apos	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8543.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:19	31929/31929	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:29:33%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_cent	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit76ce.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:20	31932/31932	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:18%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_pound	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryite007.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:21	31928/31928	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:19%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_yen	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit4f4a.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:21	31929/31929	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:20%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_euro	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit7a7e.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:22	31939/31939	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:20%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_copy	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitb41f.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:23	31964/31964	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:21%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_reg	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryita100.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:23	31972/31972	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2004:16:04%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_a768	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit8bec.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:24	31973/31973	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:30:18%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_a769	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitaaa0.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:24	31982/31982	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:23%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_a770	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit3960.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:25	31958/31958	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:23%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_a771	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryit7735.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:26	31972/31972	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:24%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_o768	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitedd7.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:26	31973/31973	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2003:30:41%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_o769	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryitb2e3.html	(from https://www.w3schools.com:443/html/html_entities.asp)
11:01:27	31982/31982	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2005:31:26%20GMT	https://www.w3schools.com:443/html/tryit.asp?filename=tryhtml_ent_o770	C:/My%20Web%20Sites/web2/www.w3schools.com_443/html/tryite4f7.html	(from https://www.w3schools.com:443/html/html_entities.asp)
